t,x,z,tau_norm2,tau_norm,omega2
1.590000000,5.500218183,0.767941003,168.216094055,12.969814727,-2.992027548
1.595000000,5.518180758,0.775514029,165.721379511,12.873281614,-2.996387311
1.600000000,5.535892705,0.783043945,163.277802497,12.778020289,-2.999319691
1.605000000,5.553352904,0.790525505,160.887576664,12.684146667,-3.000823753
1.610000000,5.570560303,0.797953495,158.552622074,12.591768028,-3.000917326
1.615000000,5.587513920,0.805322734,156.274567569,12.500982664,-2.999638913
1.620000000,5.604212840,0.812628078,154.054755432,12.411879609,-2.997049541
1.625000000,5.620656210,0.819864427,151.894248205,12.324538458,-2.993234543
1.630000000,5.636843240,0.827026721,149.793837527,12.239029272,-2.988305237
1.635000000,5.652773199,0.834109949,147.754054840,12.155412574,-2.982400489
1.640000000,5.668445410,0.841109148,145.775183824,12.073739430,-2.975688152
1.645000000,5.683859252,0.848019407,143.857274410,11.994051626,-2.968366349
1.650000000,5.699014156,0.854835863,142.000158251,11.916381928,-2.960664603
1.655000000,5.713909599,0.861553707,140.203465535,11.840754433,-2.952844798
1.660000000,5.728545107,0.868168184,138.466643022,11.767185008,-2.945201963
1.665000000,5.742920246,0.874674590,136.788973263,11.695681821,-2.938064890
1.670000000,5.757034625,0.881068271,135.169595445,11.626245974,-2.931792676
1.675000000,5.770887890,0.887344624,133.607539974,11.558872781,-2.926732541
1.680000000,5.784479723,0.893499093,132.101791851,11.493554361,-2.923174650
1.685000000,5.797809840,0.899527168,130.651357009,11.430282455,-2.921342130
1.690000000,5.810877985,0.905424381,129.255318460,11.369050904,-2.921384911
1.695000000,5.823683931,0.911186302,127.912882199,11.309857744,-2.923373955
1.700000000,5.836227476,0.916808536,126.623413261,11.252706930,-2.927295889
1.705000000,5.848508442,0.922286723,125.386462259,11.197609667,-2.933048093
1.710000000,5.860526670,0.927616528,124.201782660,11.144585352,-2.940434265
1.715000000,5.872282021,0.932793644,123.069338978,11.093662109,-2.949160528
1.720000000,5.883774372,0.937813787,121.989306002,11.044876912,-2.958832142
1.725000000,5.895003612,0.942672692,120.962059119,10.998275279,-2.968950900
1.730000000,5.905969646,0.947366115,119.988155778,10.953910524,-2.978913310
1.735000000,5.916672384,0.951889827,119.068308096,10.911842562,-2.988009658
1.740000000,5.927111750,0.956239620,118.203346682,10.872136252,-2.995424062
1.745000000,5.937287672,0.960411300,117.394175752,10.834859286,-3.000235615
1.750000000,5.947200082,0.964400696,116.641719763,10.800079618,-3.001420698
1.755000000,5.956848918,0.968203659,115.946861904,10.767862458,-2.997856494
1.760000000,5.966234121,0.971816065,115.310374992,10.738266852,-2.988325710
1.765000000,5.975355631,0.975233826,114.732845597,10.711341914,-2.971522423
1.770000000,5.984213390,0.978452889,114.214592507,10.687122742,-2.946058882
1.775000000,5.992807339,0.981469252,113.755581083,10.665626146,-2.910473013
1.780000000,6.001137421,0.984278970,113.355335478,10.646846269,-2.863236249
1.785000000,6.009203573,0.986878171,113.012851278,10.630750269,-2.802761200
1.790000000,6.017005733,0.989263064,112.726511749,10.617274215,-2.727408584
1.795000000,6.024543838,0.991429964,112.494011599,10.606319418,-2.635492735
1.800000000,6.031817822,0.993375304,112.312293012,10.597749431,-2.525284965
1.805000000,6.038827618,0.995095657,112.177499624,10.591387993,-2.395014041
1.810000000,6.045573158,0.996587762,112.084955173,10.587018238,-2.242863084
1.815000000,6.052054377,0.997848549,112.029174701,10.584383530,-2.066962323
1.820000000,6.058271206,0.998875166,112.003917488,10.583190327,-1.865377358
1.825000000,6.064223584,0.999665012,112.002292284,10.583113544,-1.636092894
1.830000000,6.069911450,1.000215772,112.016926958,10.583804938,-1.376992389
1.835000000,6.075334750,1.000525453,112.040216374,10.584905119,-1.085834710
1.840000000,6.080493437,1.000592428,112.064664113,10.586059896,-0.760229730
1.845000000,6.085387477,1.000415474,112.083335637,10.586941751,-0.397616054
1.849943798,6.089966279,0.999999927,112.090443631,10.587277442,-0.000000000
